ICEberg|159|TnGBS2(genomicislandX)|GenBank|NC_004368|1163887|1197331_Streptococcus_agalactiae_NEM316_complete_genome_,TnGBS2(genomicislandX)
ICEberg|160|TnGBS1|GenBank|NC_004368|385757|432824_Streptococcus_agalactiae_NEM316_complete_genome_,TnGBS1
ICEberg|161|pNEM316-1(islandVII)|GenBank|NC_004368|711824|758891_Streptococcus_agalactiae_NEM316_complete_genome_,pNEM316-1(islandVII)
ICEberg|162|pNEM316-1(islandVIII)|GenBank|NC_004368|1013025|1060094_Streptococcus_agalactiae_NEM316_complete_genome_,pNEM316-1(islandVIII)
ICEberg|163|SLP1|GenBank|NC_003888|5038594|5055797_Streptomyces_coelicolor_A3(2)_chromosome_complete_genome_,SLP1
ICEberg|165|ICE6094|GenBank|FR670347|1|61030_Streptococcus_pneumoniae_partial_integrative_and_conjugative_element_ICE6094_strain_Pn19_,ICE6094
ICEberg|166|ICE-KKS|GenBank|AB546270|1|61807_Acidovorax_sp_KKS102_DNA_integrative_and_conjugative_element_ICE-KKS_region_,ICE-KKS
ICEberg|172|Tn1207_3|GenBank|AY657002|1|52491_Streptococcus_pyogenes_2812A_conjugative_transposon_Tn1207_3_complete_sequence_,Tn1207.3
ICEberg|173|pKLC102|GenBank|AY257538|1|103532_Pseudomonas_aeruginosa_strain_C_plasmid_pKLC102_complete_sequence_,pKLC102
ICEberg|174|PAGI-2|GenBank|AF440523|27286|132240_Pseudomonas_aeruginosa_strain_C_genomic_sequence_gene_island_PAGI-2(C)_,PAGI-2
ICEberg|175|PAPI-1|GenBank|CP000438|5251440|5359392_Pseudomonas_aeruginosa_UCBPP-PA14_complete_genome_,PAPI-1
ICEberg|176|PAGI-5|GenBank|EF611301|1|99276_Pseudomonas_aeruginosa_PAGI-5_genomic_island_sequence_,PAGI-5
ICEberg|181|10750-RD_2|GenBank|CP000262|1621728|1670248_Streptococcus_pyogenes_MGAS10750_complete_genome_,10750-RD.2
ICEberg|182|10750-RD_1|GenBank|CP000262|902811|918225_Streptococcus_pyogenes_MGAS10750_complete_genome_,10750-RD.1
ICEberg|183|2096-RD_2|GenBank|CP000261|1057904|1120305_Streptococcus_pyogenes_MGAS2096_complete_genome_,2096-RD.2
ICEberg|184|2096-RD_1|GenBank|CP000261|841628|856896_Streptococcus_pyogenes_MGAS2096_complete_genome_,2096-RD.1
ICEberg|185|9429-RD_1|GenBank|CP000259|880857|895709_Streptococcus_pyogenes_MGAS9429_complete_genome_,9429-RD.1
ICEberg|186|6180-RD_1|GenBank|CP000056|1081126|1091670_Streptococcus_pyogenes_MGAS6180_complete_genome_,6180-RD.1
ICEberg|187|6180-RD_2|GenBank|CP000056|1284967|1322395_Streptococcus_pyogenes_MGAS6180_complete_genome_,6180-RD.2
ICEberg|188|370-RD_1|GenBank|AE004092|884024|893806_Streptococcus_pyogenes_M1_GAS_complete_genome_,370-RD.1
ICEberg|189|5005-RD_1|GenBank|CP000017|802286|812201_Streptococcus_pyogenes_MGAS5005_complete_genome_,5005-RD.1
ICEberg|190|10270-RD_1|GenBank|CP000260|871808|887174_Streptococcus_pyogenes_MGAS10270_complete_genome_,10270-RD.1
ICEberg|191|10270-RD_2|GenBank|CP000260|1312338|1346637_Streptococcus_pyogenes_MGAS10270_complete_genome_,10270-RD.2
ICEberg|192|ICE(Tn4371)6033|GenBank|CP001068|2715199|2769318_Ralstonia_pickettii_12J_chromosome_1_complete_sequence_,ICE(Tn4371)6033
ICEberg|193|ICE(Tn4371)6034|GenBank|CP000469|1458447|1503679_Shewanella_sp_ANA-3_chromosome_1_complete_sequence_,ICE(Tn4371)6034
ICEberg|194|ICE(Tn4371)6035|GenBank|NZ_AAOA01000008|133371|184030_Congregibacter_litoralis_KT71_1097664134142_whole_genome_shotgun_sequence_,ICE(Tn4371)6035
ICEberg|195|ICE(Tn4371)6036|GenBank|CP000512|730667|790510_Acidovorax_citrulli_AAC00-1_complete_genome_,ICE(Tn4371)6036
ICEberg|196|ICE(Tn4371)6037|GenBank|CP000884|2958779|3016679_Delftia_acidovorans_SPH-1_complete_genome_,ICE(Tn4371)6037
ICEberg|197|ICE(Tn4371)6038|GenBank|AAUJ02000001|3228493|3280947_Comamonas_testosteroni_KF-1_ctg14069_whole_genome_shotgun_sequence_,ICE(Tn4371)6038
ICEberg|198|ICE(Tn4371)6039|GenBank|CP000539|3075815|3129303_Acidovorax_sp_JS42_complete_genome_,ICE(Tn4371)6039
ICEberg|199|ICE(Tn4371)6040|GenBank|AM902716|2250540|2297731_Bordetella_petrii_strain_DSM_12804_complete_genome_,ICE(Tn4371)6040
ICEberg|200|ICE(Tn4371)6041|GenBank|NZ_AAKW01000024|1554|50091_Pseudomonas_aeruginosa_2192_cont1_24_whole_genome_shotgun_sequence_,ICE(Tn4371)6041
ICEberg|201|ICE(Tn4371)6042|GenBank|CP000744|3829571|3884857_Pseudomonas_aeruginosa_PA7_complete_genome_,ICE(Tn4371)6042
ICEberg|202|ICE(Tn4371)6066|GenBank|CP001392|3746937|3795957_Acidovorax_ebreus_TPSY_complete_genome_,ICE(Tn4371)6066
ICEberg|203|ICE(Tn4371)6067|GenBank|CP000884|2949925|3016679_Delftia_acidovorans_SPH-1_complete_genome_,ICE(Tn4371)6067
ICEberg|204|ICE(Tn4371)6068|GenBank|AM743169|1324222|1367730_Stenotrophomonas_maltophilia_K279a_complete_genome_strain_K279a_,ICE(Tn4371)6068
ICEberg|205|ICE(Tn4371)6070|GenBank|EU595746|1853|44008_Pseudomonas_aeruginosa_strain_PACS171b_clone_fa1382_complete_sequence_,ICE(Tn4371)6070
ICEberg|206|AICEFraal5456|GenBank|CT573213|5891518|5904762_Frankia_alni_str_ACN14A_chromosome_complete_sequence_,AICEFraal5456
ICEberg|207|AICEFranean5323|GenBank|CP000820|6413625|6432943_Frankia_sp_EAN1pec_complete_genome_,AICEFranean5323
ICEberg|208|AICEFranean6303|GenBank|CP000820|7658758|7678702_Frankia_sp_EAN1pec_complete_genome_,AICEFranean6303
ICEberg|209|AICEMflv3036|GenBank|CP000656|3199938|3217693_Mycobacterium_gilvum_PYR-GCK_complete_genome_,AICEMflv3036
ICEberg|210|AICESare1562|GenBank|CP000850|1797449|1810446_Salinispora_arenicola_CNS-205_complete_genome_,AICESare1562
ICEberg|211|AICESare1922|GenBank|CP000850|2218415|2232534_Salinispora_arenicola_CNS-205_complete_genome_,AICESare1922
ICEberg|212|AICESav3708|GenBank|BA000030|4589836|4613219_Streptomyces_avermitilis_MA-4680_DNA_complete_genome_,AICESav3708
ICEberg|213|AICESav3728|GenBank|BA000030|4614801|4636144_Streptomyces_avermitilis_MA-4680_DNA_complete_genome_,AICESav3728
ICEberg|216|AICEStrop0058|GenBank|CP000667|67688|81948_Salinispora_tropica_CNB-440_complete_genome_,AICEStrop0058
ICEberg|219|ICE-GI1|GenBank|AM902716|1083989|1339502_Bordetella_petrii_strain_DSM_12804_complete_genome_,ICE-GI1
ICEberg|220|ICE-GI2|GenBank|AM902716|1350129|1493558_Bordetella_petrii_strain_DSM_12804_complete_genome_,ICE-GI2
ICEberg|221|ICE-GI3|GenBank|AM902716|1493541|1595651_Bordetella_petrii_strain_DSM_12804_complete_genome_,ICE-GI3
ICEberg|222|ICE-GI6|GenBank|AM902716|4417743|4576839_Bordetella_petrii_strain_DSM_12804_complete_genome_,ICE-GI6
ICEberg|223|ICEMmc-GM12|GenBank|CP001668|670961|700540_Mycoplasma_mycoides_subsp_capri_str_GM12_transgenic_clone_deltatypeIIIres_complete_genome_,ICEMmc-GM12
ICEberg|224|Tn5801|GenBank|BA000017|436064|461681_Staphylococcus_aureus_subsp_aureus_Mu50_DNA_complete_genome_,Tn5801
ICEberg|225|ICEA(5632)-II|GenBank|FP671138|343591|370761_Mycoplasma_agalactiae_5632_chromosome_complete_sequence_,ICEA(5632)-II
ICEberg|226|ICEA(5632)-III|GenBank|FP671138|560640|587874_Mycoplasma_agalactiae_5632_chromosome_complete_sequence_,ICEA(5632)-III
ICEberg|229|ICEA(PG2)|GenBank|CU179680|455934|477797_Mycoplasma_agalactiae_PG2_chromosome_complete_sequence_,ICEA(PG2)
ICEberg|230|ICESp23FST81|GenBank|FM211187|1207785|1288800_Streptococcus_pneumoniae_ATCC_700669_complete_genome_,ICESp23FST81
ICEberg|231|Sp23F_PPI-1|GenBank|FM211187|922465|951058_Streptococcus_pneumoniae_ATCC_700669_complete_genome_,Sp23F_PPI-1
ICEberg|232|ICESsu(BM407)1|GenBank|FM252032|504649|580365_Streptococcus_suis_BM407_complet_genome_strain_BM407_,ICESsu(BM407)1
ICEberg|233|ICESsu(BM407)2|GenBank|FM252032|1005794|1086113_Streptococcus_suis_BM407_complet_genome_strain_BM407_,ICESsu(BM407)2
ICEberg|234|ICESsu(SC84)|GenBank|FM252031|872762|961926_Streptococcus_suis_SC84_complete_genome_strain_SC84_,ICESsu(SC84)
ICEberg|235|PFGI-1|GenBank|CP000076|5378468|5493586_Pseudomonas_fluorescens_Pf-5_complete_genome_,PFGI-1
ICEberg|237|AICESare1208|GenBank|CP000850|1357773|1375276_Salinispora_arenicola_CNS-205_complete_genome_,AICESare1208
ICEberg|238|AICESco3937|GenBank|AL645882|4324441|4333647_Streptomyces_coelicolor_A3(2)_complete_genome_,AICESco3937
ICEberg|239|AICESco3997|GenBank|AL645882|4382898|4392000_Streptomyces_coelicolor_A3(2)_complete_genome_,AICESco3997
ICEberg|240|ICEMmc95010-1a|GenBank|FQ377874|270699|300750_Mycoplasma_mycoides_subsp_capri_LC_str_95010_chromosome_complete_sequence_,ICEMmc95010-1a
ICEberg|241|ICEMmc95010-1b|GenBank|FQ377874|381650|411119_Mycoplasma_mycoides_subsp_capri_LC_str_95010_chromosome_complete_sequence_,ICEMmc95010-1b
ICEberg|242|HHGI1|GenBank|AE017125|223218|294244_Helicobacter_hepaticus_ATCC_51449_complete_genome_,HHGI1
ICEberg|288|SPI-7|GenBank|AL513382|4409574|4543073_Salmonella_enterica_subsp_enterica_serovar_Typhi_str_CT18_complete_chromosome_,SPI-7
ICEberg|289|ICELm1|GenBank|AL591824|1131501|1149734_Listeria_monocytogenes_strain_EGD_complete_genome_,ICELm1
ICEberg|303|Tn916(pAM120)|GenBank|U49939|1344|19375_Cloning_vector_pAM120_complete_sequence_,Tn916(pAM120)
ICEberg|304|ICESga43143-1|GenBank|AP012053|1643376|1661407_Streptococcus_gallolyticus_subsp_gallolyticus_ATCC_43143_DNA_complete_genome_,ICESga43143-1
ICEberg|305|ICESauST398-1|GenBank|AM990992|997771|1015802_Staphylococcus_aureus_subsp_aureus_ST398_complete_genome_isolate_SO385_,ICESauST398-1
ICEberg|306|Tn925|GenBank|AY855841|40068|58099_Enterococcus_faecalis_plasmid_pCF10_complete_sequence_,Tn925
ICEberg|308|ICESpaNUF1049|GenBank|AB468159|3016|21046_Streptococcus_parauberis_DNA_Tn916-like_element_and_flanking_region_,ICESpaNUF1049
ICEberg|309|ICESag2603VR-1|GenBank|AE009948|923465|941495_Streptococcus_agalactiae_2603V/R_complete_genome_,ICESag2603VR-1
ICEberg|311|ICESsu05ZYH33-1|GenBank|CP000407|888251|906281_Streptococcus_suis_05ZYH33_complete_genome_,ICESsu05ZYH33-1
ICEberg|313|ICESsu98HAH33-1|GenBank|CP000408|887958|905988_Streptococcus_suis_98HAH33_complete_genome_,ICESsu98HAH33-1
ICEberg|316|ICESpnCGSP14-1|GenBank|CP001033|159595|182718_Streptococcus_pneumoniae_CGSP14_complete_genome_,ICESpnCGSP14-1
ICEberg|317|Tn2008|GenBank|CP001033|1259712|1327343_Streptococcus_pneumoniae_CGSP14_complete_genome_,Tn2008
ICEberg|318|Tn6085b|GenBank|HM243623|12581|33370_Enterococcus_faecium_C68_assembly_C68_1782_transposon_Tn6085_complete_sequence_,Tn6085b
ICEberg|319|Tn6085a|GenBank|HM243621|6653|27441_Enterococcus_faecium_C68_assembly_C68_1216_transposon_Tn6085_complete_sequence_,Tn6085a
ICEberg|321|Tn6003|GenBank|AM410044|1|25101_Streptococcus_pneumoniae_transposon_Tn6003_strain_Ar4_,Tn6003
ICEberg|322|ICESgal1|GenBank|FN597254|1738037|1787519_Streptococcus_gallolyticus_UCN34_complete_genome_,ICESgal1
ICEberg|325|Tn2010|GenBank|AB426620|1|26390_Streptococcus_pneumoniae_transposon_Tn2010_DNA_complete_sequence_strain:_05P294_,Tn2010
ICEberg|328|Tn6084|GenBank|HM243622|34197|56508_Enterococcus_faecium_C68_assembly_C68_1217_transposon_Tn6084_complete_sequence_,Tn6084
ICEberg|332|ICE(Tn4371)6069|GenBank|CP000438|2678435|2721213_Pseudomonas_aeruginosa_UCBPP-PA14_complete_genome_,ICE(Tn4371)6069
ICEberg|333|ICE(Tn4371)6071|GenBank|CP001339|1988584|2031125_Thioalkalivibrio_sulfidophilus_HL-EbGr7_complete_genome_,ICE(Tn4371)6071
ICEberg|335|ICERsoGMI1000-1|GenBank|AL646052|2780064|2825985_Ralstonia_solanacearum_GMI1000_chromosome_complete_sequence_,ICERsoGMI1000-1
ICEberg|337|CMGI-2|GenBank|CP000352|1359263|1460900_Cupriavidus_metallidurans_CH34_complete_genome_,CMGI-2
ICEberg|338|CMGI-3|GenBank|CP000352|1585489|1682531_Cupriavidus_metallidurans_CH34_complete_genome_,CMGI-3
ICEberg|339|ICE(Tn4371)6064|GenBank|CP001408|896551|945569_Burkholderia_pseudomallei_MSHR346_chromosome_I_complete_sequence_,ICE(Tn4371)6064
ICEberg|340|ICE(Tn4371)6065|GenBank|CP000530|12802|81711_Polaromonas_naphthalenivorans_CJ2_plasmid_pPNAP01_complete_sequence_,ICE(Tn4371)6065
ICEberg|346|ICEHinB|GenBank|FQ312006|87548|143543_Haemophilus_influenzae_10810_genome_,ICEHinB
ICEberg|347|ICEhinR2866|GenBank|CP002277|555283|608328_Haemophilus_influenzae_R2866_complete_genome_,ICEhinR2866
ICEberg|348|ICEHin299|GenBank|AM884334|1|53902_Haemophilus_influenzae_parA_gene_for_chromosome_partitioning_protein_strain_299_,ICEHin299
ICEberg|349|ICEHpa8f|GenBank|AM884335|1|52725_Haemophilus_influenzae_parA_gene_for_chromosome_partitioning_protein_strain_8f_,ICEHpa8f
ICEberg|350|ICEHpaT3T1|GenBank|FQ312002|1153089|1213144_Haemophilus_parainfluenzae_T3T1_genome_,ICEHpaT3T1
ICEberg|354|ICESa1|GenBank|AM990992|74898|88270_Staphylococcus_aureus_subsp_aureus_ST398_complete_genome_isolate_SO385_,ICESa1
ICEberg|355|ICESa2|GenBank|AM990992|1956986|1972289_Staphylococcus_aureus_subsp_aureus_ST398_complete_genome_isolate_SO385_,ICESa2
ICEberg|358|Tn6012|GenBank|AB435014|928|14266_Staphylococcus_aureus_DNA_type-II_5_staphylococcal_cassette_chromosome_mec_strain:_JCSC6826_,Tn6012
ICEberg|374|HPI-ICEEh1|GenBank|FN297818|42411|108644_Enterobacter_hormaechei_recombination_hotspot_with_five_putative_genomic_islands_isolate_05-545_,HPI-ICEEh1
ICEberg|375|ICEPm1|GenBank|AM942759|2793762|2886224_Proteus_mirabilis_strain_HI4320_complete_genome_,ICEPm1
ICEberg|376|ICEEfaV583-1|GenBank|AE016830|2204066|2258320_Enterococcus_faecalis_V583_complete_genome_,ICEEfaV583-1
ICEberg|377|ICESa2603|GenBank|AE009948|1256680|1311028_Streptococcus_agalactiae_2603V/R_complete_genome_,ICESa2603
ICEberg|386|CTnPg1-a|GenBank|AP009380|57961|103060_Porphyromonas_gingivalis_ATCC_33277_DNA_complete_genome_,CTnPg1-a
ICEberg|387|CTnPg1-b|GenBank|AP009380|1429021|1439368_Porphyromonas_gingivalis_ATCC_33277_DNA_complete_genome_,CTnPg1-b
ICEberg|388|CTnPg2|GenBank|AP009380|627916|655108_Porphyromonas_gingivalis_ATCC_33277_DNA_complete_genome_,CTnPg2
ICEberg|389|CTnPg3|GenBank|AP009380|1021623|1039207_Porphyromonas_gingivalis_ATCC_33277_DNA_complete_genome_,CTnPg3
ICEberg|390|ICEBvu8482-1|GenBank|CP000139|899681|976456_Bacteroides_vulgatus_ATCC_8482_complete_genome_,ICEBvu8482-1
ICEberg|391|ICEBvu8482-2|GenBank|CP000139|1962094|2051867_Bacteroides_vulgatus_ATCC_8482_complete_genome_,ICEBvu8482-2
ICEberg|392|ICEB2|GenBank|CP002188|210737|248144_Mycoplasma_bovis_PG45_clone_MU_clone_A2_complete_genome_,ICEB2
ICEberg|393|ICEB-1|GenBank|CP002188|549679|572949_Mycoplasma_bovis_PG45_clone_MU_clone_A2_complete_genome_,ICEB-1
ICEberg|395|TnSmu1|GenBank|AE014133|192029|206864_Streptococcus_mutans_UA159_complete_genome_,TnSmu1
ICEberg|396|ICEHpyP12-1|GenBank|CP001217|451991|494695_Helicobacter_pylori_P12_complete_genome_,ICEHpyP12-1
ICEberg|397|ICEHpyP12-2|GenBank|CP001217|1394776|1425410_Helicobacter_pylori_P12_complete_genome_,ICEHpyP12-2
ICEberg|398|CTn1|GenBank|AM180355|428851|453332_Clostridium_difficile_630_complete_genome_,CTn1
ICEberg|399|CTn2|GenBank|AM180355|480597|520127_Clostridium_difficile_630_complete_genome_,CTn2
ICEberg|400|CTn4|GenBank|AM180355|1284507|1314481_Clostridium_difficile_630_complete_genome_,CTn4
ICEberg|401|CTn5|GenBank|AM180355|2137789|2181291_Clostridium_difficile_630_complete_genome_,CTn5
ICEberg|402|CTn6|GenBank|AM180355|3890925|3910292_Clostridium_difficile_630_complete_genome_,CTn6
ICEberg|403|CTn7|GenBank|AM180355|3938102|3963961_Clostridium_difficile_630_complete_genome_,CTn7
ICEberg|405|YAPI(ye)|GenBank|AM286415|3761945|3828088_Yersinia_enterocolitica_subsp_enterocolitica_8081_complete_genome_,YAPI(ye)
ICEberg|406|YAPI|GenBank|AJ627388|1402|99513_Yersinia_pseudotuberculosis_adhesion_pathogenicity_island_(YAPI)_complete_sequence_strain_32777_,YAPI
ICEberg|407|YAPI(IP32777)|GenBank|CP000720|4157207|4221900_Yersinia_pseudotuberculosis_IP_31758_complete_genome_,YAPI(IP32777)
ICEberg|408|ICESpy10394-1|GenBank|CP000003|1119537|1172028_Streptococcus_pyogenes_MGAS10394_complete_genome_,ICESpy10394-1
ICEberg|409|ICESp1108|GenBank|FR691054|1694|47149_Streptococcus_pyogenes_integrative_conjugative_element_ICESp1108_strain_C1_,ICESp1108
ICEberg|412|Tn1806|GenBank|CP002121|818751|870207_Streptococcus_pneumoniae_AP200_complete_genome_,Tn1806
ICEberg|413|ICEF-IA(M64)|GenBank|CP002458|405388|429165_Mycoplasma_fermentans_M64_complete_genome_,ICEF-IA(M64)
ICEberg|414|ICEF-IIIA1(M64)|GenBank|CP002458|89996|110805_Mycoplasma_fermentans_M64_complete_genome_,ICEF-IIIA1(M64)
ICEberg|415|ICEF-IIIA2(M64)|GenBank|CP002458|226880|247031_Mycoplasma_fermentans_M64_complete_genome_,ICEF-IIIA2(M64)
ICEberg|416|ICEF-IIA(M64)|GenBank|CP002458|487971|510302_Mycoplasma_fermentans_M64_complete_genome_,ICEF-IIA(M64)
ICEberg|417|ICEF-IIIB(M64)|GenBank|CP002458|510667|530988_Mycoplasma_fermentans_M64_complete_genome_,ICEF-IIIB(M64)
ICEberg|418|ICEF-IIC(M64)|GenBank|CP002458|833547|855878_Mycoplasma_fermentans_M64_complete_genome_,ICEF-IIC(M64)
ICEberg|419|ICEF-IIB(M64)|GenBank|CP002458|885907|908238_Mycoplasma_fermentans_M64_complete_genome_,ICEF-IIB(M64)
ICEberg|423|6180-RD_0|GenBank|CP000056|799411|814679_Streptococcus_pyogenes_MGAS6180_complete_genome_,6180-RD.0
ICEberg|426|Tn5801(B6)|GenBank|FN568063|1320241|1344513_Streptococcus_mitis_B6_complete_genome_strain_B6_,Tn5801(B6)
ICEberg|432|ICESpnD39-1|GenBank|CP000410|926620|963005_Streptococcus_pneumoniae_D39_complete_genome_,ICESpnD39-1
ICEberg|433|ICESpnR6-1|GenBank|AE007317|919089|955474_Streptococcus_pneumoniae_R6_complete_genome_,ICESpnR6-1
ICEberg|434|ICESpnTIGR4-1|GenBank|AE005672|972255|1000373_Streptococcus_pneumoniae_TIGR4_complete_genome_,ICESpnTIGR4-1
ICEberg|1|BTF-37|GenBank|AF412330|1|4043_Bacteroides_fragilis_clone_38-F_transposon_Tet_element_BTF-37_partial_sequence_,BTF-37
ICEberg|1|BTF-37|GenBank|AF412331|1|3281_Bacteroides_fragilis_clone_Sau3A1_transposon_Tet_element_BTF-37_partial_sequence_,BTF-37
ICEberg|3|CTnDOT|GenBank|AF289050|1|16256_Bacteroides_thetaiotaomicron_conjugative_transposon_CTnDOT_transfer_region_,CTnDOT
ICEberg|3|CTnDOT|GenBank|AJ431573|1|7655_Bacteroides_thetaiotaomicron_transposon_CTnDOT_xis2c_xis2d_exc_and_rteR_genes_ORF2A_ORF2B_ORF3_ORF2E_and_ORF4A_,CTnDOT
ICEberg|3|CTnDOT|GenBank|AJ319661|1|3718_Bacteroides_sp_conjugative_transposon_CTnDOT_ORF3_and_exc_,CTnDOT
ICEberg|3|CTnDOT|GenBank|AJ311171|1|16764_Bacteroides_thetaiotaomicron_transposon_CTnDOT_ermF_region_,CTnDOT
ICEberg|8|ICEVchBan1|GenBank|EF434279|1|143_Vibrio_cholerae_O1_ICEVchBan1_TraG_(traG)_gene_partial_cds_,ICEVchBan1
ICEberg|8|ICEVchBan1|GenBank|EF434302|1|432_Vibrio_cholerae_O1_ICEVchBan1_EexR1_(eexR1)_gene_complete_cds_,ICEVchBan1
ICEberg|9|ICEVchBan2|GenBank|EF434288|1|144_Vibrio_cholerae_O1_ICEVchBan2_TraG_(traG)_gene_partial_cds_,ICEVchBan2
ICEberg|9|ICEVchBan2|GenBank|EF434303|1|432_Vibrio_cholerae_O1_ICEVchBan2_EexR1_(eexR1)_gene_complete_cds_,ICEVchBan2
ICEberg|10|ICEVchBan3|GenBank|EF434280|1|144_Vibrio_cholerae_O1_ICEVchBan3_TraG_(traG)_gene_partial_cds_,ICEVchBan3
ICEberg|10|ICEVchBan3|GenBank|EF434304|1|432_Vibrio_cholerae_O1_ICEVchBan3_EexR1_(eexR1)_gene_complete_cds_,ICEVchBan3
ICEberg|11|ICEVchBan4|GenBank|EF434281|1|144_Vibrio_cholerae_O1_ICEVchBan4_TraG_(traG)_gene_partial_cds_,ICEVchBan4
ICEberg|11|ICEVchBan4|GenBank|EF434305|1|432_Vibrio_cholerae_O1_ICEVchBan4_EexR1_(eexR1)_gene_complete_cds_,ICEVchBan4
ICEberg|13|ICEVchBan6|GenBank|EF434283|1|144_Vibrio_cholerae_O1_ICEVchBan6_TraG_(traG)_gene_partial_cds_,ICEVchBan6
ICEberg|13|ICEVchBan6|GenBank|EF434307|1|432_Vibrio_cholerae_O1_ICEVchBan6_EexR1_(eexR1)_gene_complete_cds_,ICEVchBan6
ICEberg|14|ICEVchBan7|GenBank|EF434296|1|432_Vibrio_cholerae_O139_ICEVchBan7_EexS_(eexS)_gene_complete_cds_,ICEVchBan7
ICEberg|14|ICEVchBan7|GenBank|EF434294|1|144_Vibrio_cholerae_O139_ICEVchBan7_TraG_(traG)_gene_partial_cds_,ICEVchBan7
ICEberg|18|ICEVchInd1|GenBank|EF434290|1|144_Vibrio_cholerae_O1_ICEVchInd1_TraG_(traG)_gene_partial_cds_,ICEVchInd1
ICEberg|18|ICEVchInd1|GenBank|EF434308|1|432_Vibrio_cholerae_O1_ICEVchInd1_EexR1_(eexR1)_gene_complete_cds_,ICEVchInd1
ICEberg|19|ICEVchInd2|GenBank|EF434284|1|144_Vibrio_cholerae_O1_ICEVchInd2_TraG_(traG)_gene_partial_cds_,ICEVchInd2
ICEberg|19|ICEVchInd2|GenBank|EF434309|1|432_Vibrio_cholerae_O1_ICEVchInd2_EexR1_(eexR1)_gene_complete_cds_,ICEVchInd2
ICEberg|20|ICEVchInd3|GenBank|EF434285|1|144_Vibrio_cholerae_O1_ICEVchInd3_TraG_(traG)_gene_partial_cds_,ICEVchInd3
ICEberg|20|ICEVchInd3|GenBank|EF434310|1|432_Vibrio_cholerae_O1_ICEVchInd3_EexR1_(eexR1)_gene_complete_cds_,ICEVchInd3
ICEberg|34|ICEVchSL1|GenBank|EF434278|1|144_Vibrio_cholerae_O139_ICEVchSL1_TraG_(traG)_gene_partial_cds_,ICEVchSL1
ICEberg|34|ICEVchSL1|GenBank|EF434301|1|432_Vibrio_cholerae_O139_ICEVchSL1_EexS5_(eexS5)_gene_complete_cds_,ICEVchSL1
ICEberg|35|ICEVchVie1|GenBank|AB114188|1|23402_Vibrio_cholerae_DNA_integrating_antibiotic_resistance_gene_element_,ICEVchVie1
ICEberg|41|ICEPmiJpn1|GenBank|AB525230|1|422_Proteus_mirabilis_integrating_conjugative_element_ICEPmiJpn1_prfC_gene_for_peptide_chain_release_factor_3_partial_cds_,ICEPmiJpn1
ICEberg|41|ICEPmiJpn1|GenBank|AB525229|1|1012_Proteus_mirabilis_integrating_conjugative_element_ICEPmiJpn1_traG_eexS_setC_genes_fo_sex_pilus_assembly_protein_EexS_protein_transcriptional_activator_partial_and_complete_cds_,ICEPmiJpn1
ICEberg|41|ICEPmiJpn1|GenBank|AB525228|1|4328_Proteus_mirabilis_integrating_conjugative_element_ICEPmiJpn1_s073_jpn03_jpn04_traF_genes_for_hypothetical_proteins_sex_pilus_assembly_protein_partial_and_complete_cds_,ICEPmiJpn1
ICEberg|41|ICEPmiJpn1|GenBank|AB525227|1|1487_Proteus_mirabilis_integrating_conjugative_element_ICEPmiJpn1_traN_orf64_orf65_genes_for_TraN_hypothetical_proteins_partial_and_complete_cds_,ICEPmiJpn1
ICEberg|41|ICEPmiJpn1|GenBank|AB525226|1|2029_Proteus_mirabilis_integrating_conjugative_element_ICEPmiJpn1_s052_s053_genes_for_hypothetical_protein_ync_protein_complete_cds_,ICEPmiJpn1
ICEberg|41|ICEPmiJpn1|GenBank|AB525225|1|1056_Proteus_mirabilis_integrating_conjugative_element_ICEPmiJpn1_orf36_orf37_traL_genes_for_hypothetical_proteins_TraL_partial_and_complete_cds_,ICEPmiJpn1
ICEberg|41|ICEPmiJpn1|GenBank|AB525688|230|41922_Proteus_mirabilis_DNA_integrating_conjugative_element_ICEPmiJpn1_partial_sequence_,ICEPmiJpn1
ICEberg|42|pMERPH|GenBank|AJ507319|1|585_Shewanella_putrefaciens_conjugative_transposon_pMERPH_,pMERPH
ICEberg|42|pMERPH|GenBank|AJ579925|1|277_Shewanella_putrefaciens_attP_core_attachment_site_,pMERPH
ICEberg|42|pMERPH|GenBank|AJ579924|1|585_Shewanella_putrefaciens_partial_ORF1_for_putative_transfer_protein_,pMERPH
ICEberg|42|pMERPH|GenBank|AJ579923|1|1156_Shewanella_putrefaciens_partial_int_gene_for_putative_integrase_,pMERPH
ICEberg|42|pMERPH|GenBank|AJ634267|1|1242_Shewanella_putrefaciens_integrating_element_pMERPH_int_gene_for_putative_integrase_,pMERPH
ICEberg|42|pMERPH|GenBank|AJ579929|1|266_Shewanella_putrefaciens_partial_ORF1_for_putative_conjugative_transfer_protein_,pMERPH
ICEberg|42|pMERPH|GenBank|AY157600|1|662_Shewanella_putrefaciens_conjugative_integrating_element_pMERPH_putative_regulatory_protein_gene_complete_cds_,pMERPH
ICEberg|42|pMERPH|GenBank|EF434291|1|144_Shewanella_putrefaciens_pMERPH_TraG_(traG)_gene_partial_cds_,pMERPH
ICEberg|57|ICEclc(JS705)|GenBank|AJ006307|1|12483_Ralstonia_sp_JS705_clcR_clcA_mcbF_mcbAa_mcbAb_mcbAc_mcbAd_and_mcbB_genes_,ICEclc(JS705)
